"char1","char2","n","chapter","book","prob"
"x","e",3,36,1,0.272727272727273
"x","t",4,36,1,0.363636363636364
"y"," ",137,36,1,0.533073929961089
"y","a",1,36,1,0.00389105058365759
"y","b",4,36,1,0.0155642023346304
"y","e",12,36,1,0.0466926070038911
"y","i",7,36,1,0.0272373540856031
"y","l",1,36,1,0.00389105058365759
"y","o",80,36,1,0.311284046692607
"y","s",11,36,1,0.0428015564202335
"y","t",3,36,1,0.0116731517509728
"y","w",1,36,1,0.00389105058365759
"z","e",1,36,1,1
" "," ",405,37,1,0.17578125
" ","a",239,37,1,0.103732638888889
" ","b",114,37,1,0.0494791666666667
" ","c",66,37,1,0.0286458333333333
" ","d",69,37,1,0.0299479166666667
" ","e",25,37,1,0.0108506944444444
" ","f",52,37,1,0.0225694444444444
" ","g",42,37,1,0.0182291666666667
" ","h",140,37,1,0.0607638888888889
" ","i",112,37,1,0.0486111111111111
" ","j",18,37,1,0.0078125
" ","k",9,37,1,0.00390625
" ","l",72,37,1,0.03125
" ","m",70,37,1,0.0303819444444444
" ","n",39,37,1,0.0169270833333333
" ","o",104,37,1,0.0451388888888889
" ","p",38,37,1,0.0164930555555556
" ","q",1,37,1,0.000434027777777778
" ","r",33,37,1,0.0143229166666667
" ","s",152,37,1,0.0659722222222222
" ","t",299,37,1,0.129774305555556
" ","u",14,37,1,0.00607638888888889
" ","v",7,37,1,0.00303819444444444
" ","w",150,37,1,0.0651041666666667
" ","y",34,37,1,0.0147569444444444
"a"," ",68,37,1,0.104776579352851
"a","b",16,37,1,0.024653312788906
"a","c",21,37,1,0.0323574730354391
"a","d",32,37,1,0.049306625577812
"a","f",5,37,1,0.00770416024653313
"a","g",14,37,1,0.0215716486902928
"a","h",1,37,1,0.00154083204930663
"a","i",31,37,1,0.0477657935285054
"a","k",7,37,1,0.0107858243451464
"a","l",43,37,1,0.0662557781201849
"a","m",12,37,1,0.0184899845916795
"a","n",152,37,1,0.234206471494607
"a","p",13,37,1,0.0200308166409861
"a","r",59,37,1,0.0909090909090909
"a","s",58,37,1,0.0893682588597843
"a","t",69,37,1,0.106317411402157
"a","u",6,37,1,0.00924499229583975
"a","v",7,37,1,0.0107858243451464
"a","w",9,37,1,0.0138674884437596
"a","x",1,37,1,0.00154083204930663
"a","y",25,37,1,0.0385208012326656
"b"," ",1,37,1,0.00606060606060606
"b","a",10,37,1,0.0606060606060606
"b","b",6,37,1,0.0363636363636364
"b","e",42,37,1,0.254545454545455
"b","i",10,37,1,0.0606060606060606
"b","l",12,37,1,0.0727272727272727
"b","o",38,37,1,0.23030303030303
"b","r",11,37,1,0.0666666666666667
"b","s",3,37,1,0.0181818181818182
"b","u",28,37,1,0.16969696969697
"b","y",4,37,1,0.0242424242424242
"c"," ",3,37,1,0.0178571428571429
"c","a",17,37,1,0.101190476190476
"c","e",26,37,1,0.154761904761905
"c","h",29,37,1,0.172619047619048
"c","i",9,37,1,0.0535714285714286
"c","k",25,37,1,0.148809523809524
"c","l",4,37,1,0.0238095238095238
"c","o",34,37,1,0.202380952380952
"c","r",6,37,1,0.0357142857142857
"c","t",7,37,1,0.0416666666666667
"c","u",8,37,1,0.0476190476190476
"d"," ",220,37,1,0.580474934036939
"d","a",14,37,1,0.0369393139841689
"d","d",6,37,1,0.0158311345646438
"d","e",38,37,1,0.100263852242744
"d","f",4,37,1,0.0105540897097625
"d","g",2,37,1,0.00527704485488127
"d","h",1,37,1,0.00263852242744063
"d","i",19,37,1,0.050131926121372
"d","l",8,37,1,0.0211081794195251
"d","n",9,37,1,0.0237467018469657
"d","o",33,37,1,0.0870712401055409
"d","p",2,37,1,0.00527704485488127
"d","q",1,37,1,0.00263852242744063
"d","r",8,37,1,0.0211081794195251
"d","s",2,37,1,0.00527704485488127
"d","t",4,37,1,0.0105540897097625
"d","w",3,37,1,0.0079155672823219
"d","y",5,37,1,0.0131926121372032
"e"," ",323,37,1,0.361702127659574
"e","a",41,37,1,0.0459126539753639
"e","b",2,37,1,0.00223964165733483
"e","c",14,37,1,0.0156774916013438
"e","d",79,37,1,0.0884658454647256
"e","e",30,37,1,0.0335946248600224
"e","f",11,37,1,0.0123180291153415
"e","g",8,37,1,0.00895856662933931
"e","h",2,37,1,0.00223964165733483
"e","i",5,37,1,0.00559910414333707
"e","l",30,37,1,0.0335946248600224
"e","m",16,37,1,0.0179171332586786
"e","n",82,37,1,0.0918253079507279
"e","o",1,37,1,0.00111982082866741
"e","p",11,37,1,0.0123180291153415
"e","r",108,37,1,0.120940649496081
"e","s",41,37,1,0.0459126539753639
"e","t",29,37,1,0.032474804031355
"e","v",14,37,1,0.0156774916013438
"e","w",22,37,1,0.0246360582306831
"e","x",6,37,1,0.00671892497200448
"e","y",18,37,1,0.0201567749160134
"f"," ",56,37,1,0.356687898089172
"f","a",7,37,1,0.0445859872611465
"f","c",1,37,1,0.00636942675159236
"f","e",20,37,1,0.127388535031847
"f","f",9,37,1,0.0573248407643312
"f","i",12,37,1,0.0764331210191083
"f","l",2,37,1,0.0127388535031847
"f","o",22,37,1,0.140127388535032
"f","r",9,37,1,0.0573248407643312
"f","t",8,37,1,0.0509554140127389
"f","u",10,37,1,0.0636942675159236
"f","w",1,37,1,0.00636942675159236
"g"," ",98,37,1,0.460093896713615
"g","a",13,37,1,0.0610328638497653
"g","e",24,37,1,0.112676056338028
"g","g",1,37,1,0.00469483568075117
"g","h",23,37,1,0.107981220657277
"g","i",15,37,1,0.0704225352112676
"g","l",6,37,1,0.028169014084507
"g","m",2,37,1,0.00938967136150235
"g","n",3,37,1,0.0140845070422535
"g","o",16,37,1,0.0751173708920188
"g","r",6,37,1,0.028169014084507
"g","s",4,37,1,0.0187793427230047
"g","w",1,37,1,0.00469483568075117
"g","y",1,37,1,0.00469483568075117
"h"," ",65,37,1,0.133196721311475
"h","a",64,37,1,0.131147540983607
"h","e",198,37,1,0.405737704918033
"h","i",100,37,1,0.204918032786885
"h","n",1,37,1,0.00204918032786885
"h","o",31,37,1,0.0635245901639344
"h","r",2,37,1,0.00409836065573771
"h","t",15,37,1,0.0307377049180328
"h","u",6,37,1,0.0122950819672131
"h","y",6,37,1,0.0122950819672131
"i"," ",30,37,1,0.0530035335689046
"i","a",3,37,1,0.00530035335689046
"i","b",3,37,1,0.00530035335689046
"i","c",18,37,1,0.0318021201413428
"i","d",33,37,1,0.0583038869257951
"i","e",5,37,1,0.0088339222614841
"i","f",20,37,1,0.0353356890459364
"i","g",20,37,1,0.0353356890459364
"i","i",2,37,1,0.00353356890459364
"i","k",8,37,1,0.0141342756183746
"i","l",24,37,1,0.0424028268551237
"i","m",33,37,1,0.0583038869257951
"i","n",159,37,1,0.280918727915194
"i","o",13,37,1,0.0229681978798587
"i","p",9,37,1,0.0159010600706714
"i","r",19,37,1,0.0335689045936396
"i","s",65,37,1,0.114840989399293
"i","t",90,37,1,0.159010600706714
"i","u",1,37,1,0.00176678445229682
"i","v",9,37,1,0.0159010600706714
"i","x",2,37,1,0.00353356890459364
"j","e",2,37,1,0.105263157894737
"j","i",10,37,1,0.526315789473684
"j","o",1,37,1,0.0526315789473684
"j","u",6,37,1,0.315789473684211
"k"," ",37,37,1,0.44578313253012
"k","e",23,37,1,0.27710843373494
"k","i",5,37,1,0.0602409638554217
"k","l",1,37,1,0.0120481927710843
"k","n",7,37,1,0.0843373493975904
"k","o",2,37,1,0.0240963855421687
"k","r",1,37,1,0.0120481927710843
"k","s",6,37,1,0.072289156626506
"k","y",1,37,1,0.0120481927710843
"l"," ",42,37,1,0.11830985915493
"l","a",35,37,1,0.0985915492957746
"l","c",1,37,1,0.0028169014084507
"l","d",26,37,1,0.0732394366197183
"l","e",67,37,1,0.188732394366197
"l","f",5,37,1,0.0140845070422535
"l","i",47,37,1,0.132394366197183
"l","k",6,37,1,0.0169014084507042
"l","l",49,37,1,0.138028169014085
"l","m",1,37,1,0.0028169014084507
"l","o",24,37,1,0.0676056338028169
"l","p",3,37,1,0.00845070422535211
"l","s",4,37,1,0.0112676056338028
"l","t",8,37,1,0.0225352112676056
"l","u",2,37,1,0.00563380281690141
"l","v",1,37,1,0.0028169014084507
"l","w",3,37,1,0.00845070422535211
"l","y",31,37,1,0.0873239436619718
"m"," ",55,37,1,0.266990291262136
"m","a",23,37,1,0.111650485436893
"m","b",7,37,1,0.0339805825242718
"m","e",43,37,1,0.20873786407767
"m","i",19,37,1,0.0922330097087379
"m","m",7,37,1,0.0339805825242718
"m","o",17,37,1,0.0825242718446602
"m","p",13,37,1,0.0631067961165049
"m","s",8,37,1,0.0388349514563107
"m","t",1,37,1,0.00485436893203883
"m","u",8,37,1,0.0388349514563107
"m","y",5,37,1,0.0242718446601942
"n"," ",147,37,1,0.251712328767123
"n","a",3,37,1,0.00513698630136986
"n","b",1,37,1,0.00171232876712329
"n","c",19,37,1,0.0325342465753425
"n","d",107,37,1,0.183219178082192
"n","e",46,37,1,0.0787671232876712
"n","f",1,37,1,0.00171232876712329
"n","g",111,37,1,0.190068493150685
"n","h",4,37,1,0.00684931506849315
"n","i",10,37,1,0.0171232876712329
"n","j",1,37,1,0.00171232876712329
"n","k",3,37,1,0.00513698630136986
"n","l",9,37,1,0.0154109589041096
"n","n",5,37,1,0.00856164383561644
"n","o",41,37,1,0.0702054794520548
"n","q",1,37,1,0.00171232876712329
"n","s",18,37,1,0.0308219178082192
"n","t",42,37,1,0.0719178082191781
"n","u",2,37,1,0.00342465753424658
"n","v",1,37,1,0.00171232876712329
"n","w",4,37,1,0.00684931506849315
"n","y",8,37,1,0.0136986301369863
"o"," ",88,37,1,0.141025641025641
"o","a",12,37,1,0.0192307692307692
"o","b",3,37,1,0.00480769230769231
"o","c",5,37,1,0.00801282051282051
"o","d",8,37,1,0.0128205128205128
"o","e",3,37,1,0.00480769230769231
"o","f",44,37,1,0.0705128205128205
"o","g",3,37,1,0.00480769230769231
"o","h",6,37,1,0.00961538461538462
"o","i",2,37,1,0.00320512820512821
"o","k",6,37,1,0.00961538461538462
"o","l",21,37,1,0.0336538461538462
"o","m",47,37,1,0.0753205128205128
"o","n",86,37,1,0.137820512820513
"o","o",19,37,1,0.0304487179487179
"o","p",13,37,1,0.0208333333333333
"o","r",62,37,1,0.0993589743589744
"o","s",8,37,1,0.0128205128205128
"o","t",19,37,1,0.0304487179487179
"o","u",96,37,1,0.153846153846154
"o","v",12,37,1,0.0192307692307692
"o","w",46,37,1,0.0737179487179487
"o","x",1,37,1,0.0016025641025641
"o","y",14,37,1,0.0224358974358974
"p"," ",28,37,1,0.2
"p","a",15,37,1,0.107142857142857
"p","e",18,37,1,0.128571428571429
"p","h",3,37,1,0.0214285714285714
"p","i",9,37,1,0.0642857142857143
"p","l",16,37,1,0.114285714285714
"p","m",1,37,1,0.00714285714285714
"p","o",15,37,1,0.107142857142857
"p","p",15,37,1,0.107142857142857
"p","r",8,37,1,0.0571428571428571
"p","s",1,37,1,0.00714285714285714
"p","t",4,37,1,0.0285714285714286
"p","u",6,37,1,0.0428571428571429
"p","w",1,37,1,0.00714285714285714
"q","u",3,37,1,1
"r"," ",83,37,1,0.212820512820513
"r","a",28,37,1,0.0717948717948718
"r","b",5,37,1,0.0128205128205128
"r","c",4,37,1,0.0102564102564103
"r","d",18,37,1,0.0461538461538462
"r","e",97,37,1,0.248717948717949
"r","f",2,37,1,0.00512820512820513
"r","g",1,37,1,0.00256410256410256
"r","i",27,37,1,0.0692307692307692
"r","k",16,37,1,0.041025641025641
"r","l",6,37,1,0.0153846153846154
"r","m",2,37,1,0.00512820512820513
"r","n",10,37,1,0.0256410256410256
"r","o",15,37,1,0.0384615384615385
"r","p",2,37,1,0.00512820512820513
"r","r",4,37,1,0.0102564102564103
"r","s",16,37,1,0.041025641025641
"r","t",20,37,1,0.0512820512820513
"r","u",11,37,1,0.0282051282051282
"r","v",7,37,1,0.0179487179487179
"r","y",16,37,1,0.041025641025641
"s"," ",169,37,1,0.375555555555556
"s","a",22,37,1,0.0488888888888889
"s","b",1,37,1,0.00222222222222222
"s","c",4,37,1,0.00888888888888889
"s","e",28,37,1,0.0622222222222222
"s","h",55,37,1,0.122222222222222
"s","i",27,37,1,0.06
"s","k",3,37,1,0.00666666666666667
"s","l",7,37,1,0.0155555555555556
"s","m",1,37,1,0.00222222222222222
"s","n",1,37,1,0.00222222222222222
"s","o",24,37,1,0.0533333333333333
"s","p",8,37,1,0.0177777777777778
"s","r",1,37,1,0.00222222222222222
"s","s",18,37,1,0.04
"s","t",59,37,1,0.131111111111111
"s","u",13,37,1,0.0288888888888889
"s","w",9,37,1,0.02
"t"," ",213,37,1,0.290983606557377
"t","a",28,37,1,0.0382513661202186
"t","c",2,37,1,0.00273224043715847
"t","e",71,37,1,0.0969945355191257
"t","h",181,37,1,0.247267759562842
"t","i",50,37,1,0.0683060109289618
"t","l",9,37,1,0.0122950819672131
"t","n",2,37,1,0.00273224043715847
"t","o",103,37,1,0.140710382513661
"t","p",1,37,1,0.00136612021857923
"t","r",24,37,1,0.0327868852459016
"t","s",10,37,1,0.0136612021857923
"t","t",15,37,1,0.0204918032786885
"t","u",9,37,1,0.0122950819672131
"t","w",5,37,1,0.00683060109289617
"t","y",9,37,1,0.0122950819672131
"u"," ",27,37,1,0.117903930131004
"u","a",2,37,1,0.00873362445414847
"u","b",1,37,1,0.00436681222707424
"u","c",12,37,1,0.0524017467248908
"u","d",1,37,1,0.00436681222707424
"u","e",3,37,1,0.0131004366812227
"u","f",1,37,1,0.00436681222707424
"u","g",11,37,1,0.0480349344978166
"u","i",2,37,1,0.00873362445414847
"u","l",33,37,1,0.14410480349345
"u","m",14,37,1,0.0611353711790393
"u","n",20,37,1,0.0873362445414847
"u","p",11,37,1,0.0480349344978166
"u","r",28,37,1,0.122270742358079
"u","s",23,37,1,0.100436681222707
"u","t",37,37,1,0.161572052401747
"u","y",3,37,1,0.0131004366812227
"v","a",1,37,1,0.0172413793103448
"v","e",48,37,1,0.827586206896552
"v","i",9,37,1,0.155172413793103
"w"," ",34,37,1,0.133333333333333
"w","a",69,37,1,0.270588235294118
"w","e",24,37,1,0.0941176470588235
"w","f",3,37,1,0.0117647058823529
"w","h",43,37,1,0.168627450980392
"w","i",30,37,1,0.117647058823529
"w","l",1,37,1,0.00392156862745098
"w","n",8,37,1,0.0313725490196078
"w","o",39,37,1,0.152941176470588
"w","r",1,37,1,0.00392156862745098
"w","s",2,37,1,0.00784313725490196
"w","y",1,37,1,0.00392156862745098
"x"," ",3,37,1,0.3
"x","a",1,37,1,0.1
"x","c",1,37,1,0.1
"x","e",2,37,1,0.2
"x","i",1,37,1,0.1
"x","p",1,37,1,0.1
"x","t",1,37,1,0.1
"y"," ",109,37,1,0.602209944751381
"y","a",2,37,1,0.0110497237569061
"y","b",6,37,1,0.0331491712707182
"y","e",10,37,1,0.0552486187845304
"y","i",4,37,1,0.0220994475138122
"y","l",2,37,1,0.0110497237569061
"y","o",32,37,1,0.176795580110497
"y","s",10,37,1,0.0552486187845304
"y","t",5,37,1,0.0276243093922652
"y","w",1,37,1,0.00552486187845304
" "," ",295,38,1,0.119578435346575
" ","a",295,38,1,0.119578435346575
" ","b",94,38,1,0.0381029590595865
" ","c",73,38,1,0.0295905958654236
" ","d",62,38,1,0.0251317389541954
" ","e",33,38,1,0.0133765707336846
" ","f",77,38,1,0.0312119983785975
" ","g",45,38,1,0.0182407782732063
" ","h",246,38,1,0.0997162545601946
" ","i",109,38,1,0.0441832184839887
" ","j",6,38,1,0.00243210376976084
" ","k",10,38,1,0.00405350628293474
" ","l",56,38,1,0.0226996351844345
" ","m",39,38,1,0.0158086745034455
" ","n",45,38,1,0.0182407782732063
" ","o",115,38,1,0.0466153222537495
" ","p",66,38,1,0.0267531414673693
" ","q",1,38,1,0.000405350628293474
" ","r",41,38,1,0.0166193757600324
" ","s",201,38,1,0.0814754762869882
" ","t",305,38,1,0.12363194162951
" ","u",42,38,1,0.0170247263883259
" ","v",12,38,1,0.00486420753952169
" ","w",181,38,1,0.0733684637211188
" ","y",18,38,1,0.00729631130928253
"a"," ",54,38,1,0.0720961281708945
"a","b",13,38,1,0.0173564753004005
"a","c",35,38,1,0.0467289719626168
"a","d",45,38,1,0.0600801068090788
"a","f",8,38,1,0.0106809078771696
"a","g",16,38,1,0.0213618157543391
"a","h",2,38,1,0.00267022696929239
"a","i",30,38,1,0.0400534045393858
"a","k",10,38,1,0.0133511348464619
"a","l",52,38,1,0.0694259012016021
"a","m",18,38,1,0.0240320427236315
"a","n",169,38,1,0.225634178905207
"a","p",13,38,1,0.0173564753004005
"a","r",69,38,1,0.0921228304405874
"a","s",74,38,1,0.0987983978638184
"a","t",79,38,1,0.105473965287049
"a","u",18,38,1,0.0240320427236315
"a","v",6,38,1,0.00801068090787717
"a","w",15,38,1,0.0200267022696929
"a","y",23,38,1,0.0307076101468625
"b","a",14,38,1,0.111111111111111
"b","e",35,38,1,0.277777777777778
"b","i",2,38,1,0.0158730158730159
"b","l",14,38,1,0.111111111111111
"b","o",17,38,1,0.134920634920635
"b","r",12,38,1,0.0952380952380952
"b","s",1,38,1,0.00793650793650794
"b","u",20,38,1,0.158730158730159
"b","y",11,38,1,0.0873015873015873
"c"," ",1,38,1,0.00460829493087558
"c","a",19,38,1,0.0875576036866359
"c","c",2,38,1,0.00921658986175115
"c","e",36,38,1,0.165898617511521
"c","h",33,38,1,0.152073732718894
"c","i",6,38,1,0.0276497695852535
"c","k",21,38,1,0.0967741935483871
"c","l",12,38,1,0.0552995391705069
"c","o",49,38,1,0.225806451612903
"c","p",1,38,1,0.00460829493087558
"c","r",10,38,1,0.0460829493087558
"c","s",2,38,1,0.00921658986175115
"c","t",18,38,1,0.0829493087557604
"c","u",7,38,1,0.032258064516129
"d"," ",359,38,1,0.655109489051095
"d","a",12,38,1,0.0218978102189781
"d","b",3,38,1,0.00547445255474453
"d","c",2,38,1,0.00364963503649635
"d","d",10,38,1,0.0182481751824818
"d","e",51,38,1,0.0930656934306569
"d","g",3,38,1,0.00547445255474453
"d","h",5,38,1,0.00912408759124088
"d","i",32,38,1,0.0583941605839416
"d","l",8,38,1,0.0145985401459854
"d","m",2,38,1,0.00364963503649635
"d","n",2,38,1,0.00364963503649635
"d","o",27,38,1,0.0492700729927007
"d","p",2,38,1,0.00364963503649635
"d","r",10,38,1,0.0182481751824818
"d","s",6,38,1,0.0109489051094891
"d","t",6,38,1,0.0109489051094891
"d","u",2,38,1,0.00364963503649635
"d","v",1,38,1,0.00182481751824818
"d","y",5,38,1,0.00912408759124088
"e"," ",415,38,1,0.353191489361702
"e","a",68,38,1,0.0578723404255319
"e","b",1,38,1,0.000851063829787234
"e","c",22,38,1,0.0187234042553192
"e","d",140,38,1,0.119148936170213
"e","e",29,38,1,0.0246808510638298
"e","f",17,38,1,0.014468085106383
"e","g",5,38,1,0.00425531914893617
"e","h",4,38,1,0.00340425531914894
"e","i",4,38,1,0.00340425531914894
"e","k",3,38,1,0.0025531914893617
"e","l",52,38,1,0.0442553191489362
"e","m",11,38,1,0.00936170212765958
"e","n",111,38,1,0.094468085106383
"e","o",2,38,1,0.00170212765957447
"e","p",10,38,1,0.00851063829787234
"e","r",146,38,1,0.124255319148936
"e","s",62,38,1,0.0527659574468085
"e","t",25,38,1,0.0212765957446809
"e","u",1,38,1,0.000851063829787234
"e","v",18,38,1,0.0153191489361702
"e","w",10,38,1,0.00851063829787234
"e","x",10,38,1,0.00851063829787234
"e","y",9,38,1,0.00765957446808511
"f"," ",77,38,1,0.364928909952607
"f","a",11,38,1,0.0521327014218009
"f","e",26,38,1,0.123222748815166
"f","f",10,38,1,0.0473933649289099
"f","i",9,38,1,0.042654028436019
"f","l",11,38,1,0.0521327014218009
"f","o",39,38,1,0.184834123222749
"f","r",11,38,1,0.0521327014218009
"f","s",1,38,1,0.004739336492891
"f","t",9,38,1,0.042654028436019
"f","u",7,38,1,0.033175355450237
"g"," ",72,38,1,0.347826086956522
"g","a",17,38,1,0.0821256038647343
"g","e",22,38,1,0.106280193236715
"g","h",34,38,1,0.164251207729469
"g","i",6,38,1,0.0289855072463768
"g","k",1,38,1,0.00483091787439614
"g","l",10,38,1,0.0483091787439614
"g","m",1,38,1,0.00483091787439614
"g","n",3,38,1,0.0144927536231884
"g","o",21,38,1,0.101449275362319
"g","r",14,38,1,0.0676328502415459
"g","s",2,38,1,0.00966183574879227
"g","u",3,38,1,0.0144927536231884
"g","y",1,38,1,0.00483091787439614
"h"," ",52,38,1,0.0778443113772455
"h","a",83,38,1,0.124251497005988
"h","e",328,38,1,0.491017964071856
"h","f",1,38,1,0.00149700598802395
"h","i",120,38,1,0.179640718562874
"h","m",2,38,1,0.0029940119760479
"h","n",2,38,1,0.0029940119760479
"h","o",44,38,1,0.0658682634730539
"h","r",10,38,1,0.0149700598802395
"h","s",1,38,1,0.00149700598802395
"h","t",20,38,1,0.029940119760479
"h","u",3,38,1,0.00449101796407186
"h","y",2,38,1,0.0029940119760479
"i"," ",9,38,1,0.0147058823529412
"i","a",2,38,1,0.00326797385620915
"i","b",3,38,1,0.00490196078431373
"i","c",20,38,1,0.0326797385620915
"i","d",36,38,1,0.0588235294117647
"i","e",26,38,1,0.042483660130719
"i","f",9,38,1,0.0147058823529412
"i","g",18,38,1,0.0294117647058824
"i","k",7,38,1,0.011437908496732
"i","l",26,38,1,0.042483660130719
"i","m",39,38,1,0.0637254901960784
"i","n",170,38,1,0.277777777777778
"i","o",20,38,1,0.0326797385620915
"i","p",8,38,1,0.0130718954248366
"i","r",18,38,1,0.0294117647058824
"i","s",93,38,1,0.151960784313725
"i","t",94,38,1,0.15359477124183
"i","v",12,38,1,0.0196078431372549
"i","x",1,38,1,0.00163398692810458
"i","z",1,38,1,0.00163398692810458
"j","a",1,38,1,0.166666666666667
"j","e",1,38,1,0.166666666666667
"j","o",2,38,1,0.333333333333333
"j","u",2,38,1,0.333333333333333
"k"," ",24,38,1,0.311688311688312
"k","a",1,38,1,0.012987012987013
"k","e",30,38,1,0.38961038961039
"k","f",1,38,1,0.012987012987013
"k","h",2,38,1,0.025974025974026
"k","i",5,38,1,0.0649350649350649
"k","l",3,38,1,0.038961038961039
"k","n",10,38,1,0.12987012987013
"k","o",1,38,1,0.012987012987013
"l"," ",54,38,1,0.130120481927711
"l","a",24,38,1,0.0578313253012048
"l","d",46,38,1,0.110843373493976
"l","e",53,38,1,0.127710843373494
"l","f",17,38,1,0.0409638554216867
"l","i",53,38,1,0.127710843373494
"l","k",1,38,1,0.00240963855421687
"l","l",54,38,1,0.130120481927711
"l","m",5,38,1,0.0120481927710843
